Node	1	2	3	4	5	6	7	8	9
2311	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2312	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2313	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2314	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2315	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2316	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2317	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2318	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2319	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2320	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2321	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2322	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2323	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2324	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2325	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2326	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2327	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2328	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2329	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2330	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2331	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2332	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2333	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2334	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2335	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2336	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2337	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2338	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2339	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2340	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2341	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2342	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2343	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2344	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2345	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2346	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2347	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2348	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2349	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2350	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2351	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2352	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2353	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2354	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2355	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2356	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2357	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2358	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2359	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2360	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2361	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2362	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2363	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2364	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2365	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2366	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2367	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2368	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2369	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2370	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2371	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2372	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2373	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2374	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2375	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2376	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2377	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2378	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2379	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2380	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2381	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2382	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2383	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2384	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2385	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2386	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2387	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2388	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2389	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2390	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2391	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2392	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2393	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2394	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2395	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2396	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2397	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2398	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2399	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2400	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2401	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2402	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2403	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2404	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2405	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2406	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2407	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2408	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2409	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2410	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2411	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2412	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2413	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2414	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2415	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2416	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2417	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2418	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2419	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2420	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2421	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2422	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2423	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2424	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2425	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2426	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2427	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2428	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2429	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2430	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2431	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2432	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2433	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2434	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2435	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2436	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2437	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2438	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2439	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2440	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2441	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2442	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2443	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2444	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2445	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2446	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2447	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2448	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2449	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2450	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2451	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2452	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2453	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2454	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2455	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2456	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2457	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2458	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2459	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2460	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2461	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2462	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2463	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2464	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2465	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2466	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2467	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2468	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2469	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2470	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2471	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2472	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2473	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2474	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2475	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2476	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2477	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2478	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2479	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2480	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2481	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2482	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2483	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2484	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2485	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2486	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2487	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2488	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2489	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2490	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2491	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2492	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2493	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2494	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2495	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2496	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2497	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2498	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2499	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2500	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2501	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2502	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2503	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2504	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2505	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2506	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2507	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2508	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2509	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2510	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2511	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2512	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2513	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2514	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2515	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2516	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2517	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2518	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2519	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2520	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2521	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2522	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2523	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2524	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2525	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2526	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2527	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2528	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2529	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2530	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2531	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2532	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2533	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2534	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2535	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2536	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2537	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2538	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2539	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2540	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2541	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2542	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2543	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2544	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2545	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2546	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2547	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2548	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2549	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2550	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2551	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2552	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2553	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2554	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2555	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2556	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2557	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2558	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2559	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2560	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2561	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2562	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2563	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2564	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2565	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2566	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2567	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2568	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2569	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2570	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2571	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
2572	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
